fips,year,pop,st,state_full,state_icpsr,county_icpsr,county_name,pres_county_share,cd,cong_county_share,turnout
48285,1890,21887,TX,Texas,49,2850,LAVACA,0.8168168,8,80.5,62
48177,1890,18016,TX,Texas,49,1770,GONZALES,0.7198697,8,75.1,66.2
48287,1890,11952,TX,Texas,49,2870,LEE,0.7375133,8,76.4,78
48013,1890,6459,TX,Texas,49,130,ATASCOSA,1,8,79.1,46.4
48055,1890,15769,TX,Texas,49,550,CALDWELL,0.5981964,8,69.2,76.6
48209,1890,11352,TX,Texas,49,2090,HAYS,0.7399194,8,78.8,72.1
48255,1890,3637,TX,Texas,49,2550,KARNES,0.9505664,8,83,78.2
48027,1890,33377,TX,Texas,49,270,BELL,1,9,91.4,67.7
48293,1890,21678,TX,Texas,49,2930,LIMESTONE,1,9,83,54.1
48145,1890,20706,TX,Texas,49,1450,FALLS,1,9,81.8,55.9
48051,1890,13001,TX,Texas,49,510,BURLESON,1,9,55.3,78.7
48309,1890,39204,TX,Texas,49,3090,MCLENNAN,1,9,88.2,25.8
48349,1890,26373,TX,Texas,49,3490,NAVARRO,1,9,90.6,61.2
48331,1890,24773,TX,Texas,49,3310,MILAM,1,9,83.3,64.6
48477,1890,29161,TX,Texas,49,4770,WASHINGTON,1,9,57.9,73.9
48031,1890,4649,TX,Texas,49,310,BLANCO,0.854,10,100,84.3
48399,1890,3193,TX,Texas,49,3990,RUNNELS,0.981,10,100,78.7
48053,1890,10747,TX,Texas,49,530,BURNET,0.909,10,99.9,68.3
48137,1890,1970,TX,Texas,49,1370,EDWARDS,0.736,10,100,50.4
48327,1890,1215,TX,Texas,49,3270,MENARD,0.804,10,100,62.2
48435,1890,658,TX,Texas,49,4350,SUTTON,,10,100,70.7
48413,1890,155,TX,Texas,49,4130,SCHLEICHER,,10,,
48267,1890,2243,TX,Texas,49,2670,KIMBLE,0.754,10,100,72.4
48319,1890,5180,TX,Texas,49,3190,MASON,0.752,10,89.9,85.9
48259,1890,3826,TX,Texas,49,2590,KENDALL,0.486,10,100,40.2
48299,1890,6772,TX,Texas,49,2990,LLANO,0.948,10,99.9,86.8
48491,1890,25909,TX,Texas,49,4910,WILLIAMSON,0.734,10,95.4,50.3
48271,1890,3781,TX,Texas,49,2710,KINNEY,0.331,10,92.1,21.1
48171,1890,7056,TX,Texas,49,1710,GILLESPIE,0.627,10,93.8,69.6
48281,1890,7584,TX,Texas,49,2810,LAMPASAS,0.738,10,93.4,70.2
48095,1890,1065,TX,Texas,49,950,CONCHO,0.8012049,10,,
48083,1890,6112,TX,Texas,49,830,COLEMAN,0.959,10,100,86.6
48021,1890,20736,TX,Texas,49,210,BASTROP,0.766,10,100,73.5
48019,1890,3795,TX,Texas,49,190,BANDERA,0.6733467,10,74.3,78.3
48411,1890,6641,TX,Texas,49,4110,SAN SABA,0.881,10,100,77.2
48307,1890,3217,TX,Texas,49,3070,MCCULLOCH,0.854,10,100,68.6
48029,1890,49266,TX,Texas,49,290,BEXAR,0.491,10,72.6,53
48463,1890,3804,TX,Texas,49,4630,UVALDE,0.752,10,100,70.7
48453,1890,36322,TX,Texas,49,4530,TRAVIS,0.5435436,10,100,62.6
48265,1890,4462,TX,Texas,49,2650,KERR,0.587,10,100,56.8
48325,1890,5730,TX,Texas,49,3250,MEDINA,0.668,10,93.2,74.2
48091,1890,6398,TX,Texas,49,910,COMAL,0.609,10,100,47.8
48173,1890,208,TX,Texas,49,1730,GLASSCOCK,,11,,
48193,1890,9313,TX,Texas,49,1930,HAMILTON,0.8385155,11,96.6,76.3
48329,1890,1033,TX,Texas,49,3290,MIDLAND,0.992,11,100,91.1
48033,1890,222,TX,Texas,49,330,BORDEN,,11,,
48143,1890,21594,TX,Texas,49,1430,ERATH,0.9783282,11,95.9,67.1
48357,1890,198,TX,Texas,49,3570,OCHILTREE,,11,100,98.5
48153,1890,529,TX,Texas,49,1530,FLOYD,,11,100,
48125,1890,295,TX,Texas,49,1250,DICKENS,,11,,
48221,1890,7614,TX,Texas,49,2210,HOOD,1,11,100,82.1
48253,1890,3797,TX,Texas,49,2530,JONES,0.852,11,98.6,78.6
48243,1890,1394,TX,Texas,49,2430,JEFF DAVIS,1,11,100,45.2
48437,1890,100,TX,Texas,49,4370,SWISHER,,11,100,
48141,1890,15678,TX,Texas,49,1410,EL PASO,1,11,98.9,51.4
48043,1890,710,TX,Texas,49,430,BREWSTER,1,11,100,89.1
48451,1890,5152,TX,Texas,49,4510,TOM GREEN,0.7430341,11,100,79.6
48335,1890,2059,TX,Texas,49,3350,MITCHELL,1,11,86.1,86.3
48059,1890,5457,TX,Texas,49,590,CALLAHAN,0.9941314,11,96.1,74.6
48237,1890,9740,TX,Texas,49,2370,JACK,0.7353579,11,89.6,73.9
48377,1890,1698,TX,Texas,49,3770,PRESIDIO,1,11,99.9,
48393,1890,326,TX,Texas,49,3930,ROBERTS,,11,100,82.9
48235,1890,870,TX,Texas,49,2350,IRION,,11,100,70.9
48011,1890,944,TX,Texas,49,110,ARMSTRONG,,11,100,66.5
48179,1890,203,TX,Texas,49,1790,GRAY,,11,,
48107,1890,346,TX,Texas,49,1070,CROSBY,1,11,100,
48263,1890,324,TX,Texas,49,2630,KENT,,11,,
48375,1890,849,TX,Texas,49,3750,POTTER,1,11,100,53.1
48081,1890,2059,TX,Texas,49,810,COKE,,11,100,91.4
48275,1890,1134,TX,Texas,49,2750,KNOX,1,11,98.8,89.4
48197,1890,3904,TX,Texas,49,1970,HARDEMAN,1,11,100,64.3
48129,1890,1056,TX,Texas,49,1290,DONLEY,1,11,100,47.1
48295,1890,632,TX,Texas,49,2950,LIPSCOMB,1,11,100,82.9
48441,1890,6957,TX,Texas,49,4410,TAYLOR,0.819,11,,
48233,1890,58,TX,Texas,49,2330,HUTCHINSON,,11,,
48447,1890,902,TX,Texas,49,4470,THROCKMORTON,1,11,100,93.8
48371,1890,1326,TX,Texas,49,3710,PECOS,1,11,100,51.3
48075,1890,1175,TX,Texas,49,750,CHILDRESS,1,11,,
48115,1890,29,TX,Texas,49,1150,DAWSON,,11,,
48117,1890,179,TX,Texas,49,1170,DEAF SMITH,,11,100,
48133,1890,10373,TX,Texas,49,1330,EASTLAND,0.9936373,11,97.9,77
48195,1890,133,TX,Texas,49,1950,HANSFORD,,11,100,82.2
48087,1890,357,TX,Texas,49,870,COLLINGSWORTH,,11,,
48417,1890,2012,TX,Texas,49,4170,SHACKELFORD,0.9880319,11,100,70.3
48191,1890,703,TX,Texas,49,1910,HALL,1,11,100,74.2
48301,1890,3,TX,Texas,49,3010,LOVING,,11,,
48205,1890,252,TX,Texas,49,2050,HARTLEY,,11,,
48065,1890,356,TX,Texas,49,650,CARSON,1,11,100,94.3
48211,1890,519,TX,Texas,49,2110,HEMPHILL,1,11,100,74.7
48093,1890,15608,TX,Texas,49,930,COMANCHE,0.5991984,11,99.7,62.6
48317,1890,264,TX,Texas,49,3170,MARTIN,1,11,100,
48279,1890,4,TX,Texas,49,2790,LAMB,,11,,
48433,1890,1024,TX,Texas,49,4330,STONEWALL,,11,100,72.1
48381,1890,187,TX,Texas,49,3810,RANDALL,,11,100,
48151,1890,2996,TX,Texas,49,1510,FISHER,1,11,100,64.4
48207,1890,1665,TX,Texas,49,2070,HASKELL,1,11,100,79.5
48227,1890,1210,TX,Texas,49,2270,HOWARD,0.8673036,11,100,87.7
48049,1890,11421,TX,Texas,49,490,BROWN,0.999,11,98.6,72.2
48425,1890,3419,TX,Texas,49,4250,SOMERVELL,0.678,11,100,76.5
48421,1890,34,TX,Texas,49,4210,SHERMAN,,11,100,52.6
48099,1890,16873,TX,Texas,49,990,CORYELL,0.6905738,11,98.2,62.8
48429,1890,4926,TX,Texas,49,4290,STEPHENS,0.9869609,11,98.6,66.9
48483,1890,778,TX,Texas,49,4830,WHEELER,1,11,97.8,53.8
48345,1890,139,TX,Texas,49,3450,MOTLEY,,11,,
48111,1890,112,TX,Texas,49,1110,DALLAM,,11,,
48101,1890,240,TX,Texas,49,1010,COTTLE,,11,,
48363,1890,8320,TX,Texas,49,3630,PALO PINTO,0.996997,11,100,74.2
48389,1890,1247,TX,Texas,49,3890,REEVES,1,11,100,79.1
48353,1890,1573,TX,Texas,49,3530,NOLAN,0.951,11,100,88.1
48333,1890,5493,TX,Texas,49,3330,MILLS,0.764,11,100,80.2
48475,1890,77,TX,Texas,49,4750,WARD,,11,,
48189,1890,721,TX,Texas,49,1890,HALE,,11,100,74.6
48303,1890,33,TX,Texas,49,3030,LUBBOCK,,11,,
48415,1890,1415,TX,Texas,49,4150,SCURRY,0.928,11,99.1,91.5
48465,1890,2874,TX,Texas,49,4650,VAL VERDE,1,11,94.9,15.8
48367,1890,21682,TX,Texas,49,3670,PARKER,0.910299,11,93.1,72.1
48359,1890,270,TX,Texas,49,3590,OLDHAM,1,11,100,
48503,1890,5049,TX,Texas,49,5030,YOUNG,1,11,,
48183,1890,9402,TX,Texas,49,1830,GREGG,1,52,71.5,
48313,1892,8896,TX,Texas,49,3130,MADISON,1,1,47.1,59.2
48201,1892,42556.4,TX,Texas,49,2010,HARRIS,0.7727273,1,84,52.6
48471,1892,13461.8,TX,Texas,49,4710,WALKER,0.637457,1,37.2,67.6
48185,1892,22270.8,TX,Texas,49,1850,GRIMES,0.5760626,1,50.6,74.7
48071,1892,2402,TX,Texas,49,710,CHAMBERS,0.8827586,1,68.4,55.8
48289,1892,14687.2,TX,Texas,49,2890,LEON,0.6603518,1,55.8,83.5
48473,1892,11559.6,TX,Texas,49,4730,WALLER,0.4134134,1,64.2,54.1
48339,1892,12825.4,TX,Texas,49,3390,MONTGOMERY,0.6180258,1,45.8,57.8
48455,1892,8313.6,TX,Texas,49,4550,TRINITY,0.7615781,1,54.5,72.8
48161,1892,16571.6,TX,Texas,49,1610,FREESTONE,0.6283871,1,50.2,77.6
48405,1892,7037.2,TX,Texas,49,4050,SAN AUGUSTINE,0.7936508,2,41.9,88
48073,1892,23410.8,TX,Texas,49,730,CHEROKEE,0.7291066,2,58.8,68.5
48241,1892,5901.2,TX,Texas,49,2410,JASPER,0.8078358,2,54.1,80.7
48419,1892,15582.4,TX,Texas,49,4190,SHELBY,0.902968,2,74.7,58.6
48457,1892,11081.4,TX,Texas,49,4570,TYLER,0.8041362,2,70.7,70
48351,1892,5176.4,TX,Texas,49,3510,NEWTON,0.7775061,2,67.4,69.1
48403,1892,5254,TX,Texas,49,4030,SABINE,1,2,35.4,90.1
48005,1892,7741,TX,Texas,49,50,ANGELINA,0.9405773,2,63.3,84
48347,1892,17719.8,TX,Texas,49,3470,NACOGDOCHES,0.8084291,2,49.1,80.5
48001,1892,22341.4,TX,Texas,49,10,ANDERSON,0.6693767,2,57,69.9
48407,1892,7943.4,TX,Texas,49,4070,SAN JACINTO,0.4174041,2,76.3,65.1
48291,1892,5004.4,TX,Texas,49,2910,LIBERTY,0.5399188,2,69.5,71.6
48373,1892,11155,TX,Texas,49,3730,POLK,0.6613924,2,61,81
48361,1892,4997,TX,Texas,49,3610,ORANGE,1,2,76.6,58.3
48245,1892,7533.4,TX,Texas,49,2450,JEFFERSON,0.5528281,2,64.3,57.4
48199,1892,4174.6,TX,Texas,49,1990,HARDIN,0.7018633,2,81.8,69.9
48225,1892,20578.4,TX,Texas,49,2250,HOUSTON,0.7077703,2,49.8,82
48203,1892,27752.4,TX,Texas,49,2030,HARRISON,0.4213836,2,89.5,45
48365,1892,15743.2,TX,Texas,49,3650,PANOLA,0.7909091,2,67.7,68.4
48423,1892,30133.2,TX,Texas,49,4230,SMITH,0.6090584,3,55.1,83.1
48213,1892,13822,TX,Texas,49,2130,HENDERSON,0.7746479,3,58.6,71.6
48401,1892,20067,TX,Texas,49,4010,RUSK,0.5804275,3,53.6,86
48467,1892,18076.2,TX,Texas,49,4670,VAN ZANDT,0.9414991,3,51.9,82.5
48231,1892,34967,TX,Texas,49,2310,HUNT,0.8462567,3,64.3,79
48499,1892,15355.2,TX,Texas,49,4990,WOOD,0.9288703,3,53.8,64.2
48459,1892,13409.2,TX,Texas,49,4590,UPSHUR,0.8304,3,59.2,76.9
48379,1892,4352.6,TX,Texas,49,3790,RAINS,0.8350515,3,43.1,89
48397,1892,6483.8,TX,Texas,49,3970,ROCKWALL,0.9772727,3,70.9,80.4
48159,1892,6919.6,TX,Texas,49,1590,FRANKLIN,0.9687924,4,67.9,72.5
48063,1892,7128.4,TX,Texas,49,630,CAMP,0.42625,4,32.7,90.9
48223,1892,22047.6,TX,Texas,49,2230,HOPKINS,0.8532884,4,51.4,80.6
48067,1892,22611.4,TX,Texas,49,670,CASS,0.7421731,4,44.7,83.7
48315,1892,10840.4,TX,Texas,49,3150,MARION,1,4,67.9,36.4
48119,1892,10343.4,TX,Texas,49,1190,DELTA,0.8580931,4,38.7,80.7
48037,1892,21548.8,TX,Texas,49,370,BOWIE,0.661194,4,48.7,70.5
48343,1892,6908,TX,Texas,49,3430,MORRIS,1,4,51.5,77.7
48449,1892,9010.4,TX,Texas,49,4490,TITUS,0.8679578,4,49.6,80.9
48387,1892,23140.2,TX,Texas,49,3870,RED RIVER,0.6806137,4,49.2,82.9
48277,1892,39567,TX,Texas,49,2770,LAMAR,1,4,61.8,58.4
48097,1892,25255.6,TX,Texas,49,970,COOKE,0.877822,5,67,66.3
48147,1892,41325.8,TX,Texas,49,1470,FANNIN,0.7983539,5,59.3,82.2
48337,1892,20050.4,TX,Texas,49,3370,MONTAGUE,0.9554054,5,71,83.5
48121,1892,22694.8,TX,Texas,49,1210,DENTON,0.8684211,5,68.2,77.6
48181,1892,55301,TX,Texas,49,1810,GRAYSON,0.7589389,5,67.7,67.9
48085,1892,39406.2,TX,Texas,49,850,COLLIN,0.8360434,5,67.6,85.8
48217,1892,30337.4,TX,Texas,49,2170,HILL,0.9006993,6,65.9,81.1
48349,1892,29773.2,TX,Texas,49,3490,NAVARRO,0.7552,6,49.1,84.4
48035,1892,14857.2,TX,Texas,49,350,BOSQUE,0.8991355,6,58.3,78.4
48113,1892,70178.8,TX,Texas,49,1130,DALLAS,0.8004723,6,57.3,55.6
48257,1892,23953.6,TX,Texas,49,2570,KAUFMAN,0.8047404,6,67.6,75
48139,1892,35431,TX,Texas,49,1390,ELLIS,0.861461,6,64.9,82.6
48251,1892,24614.2,TX,Texas,49,2510,JOHNSON,0.9371166,6,54.2,78.6
48395,1892,27500.8,TX,Texas,49,3950,ROBERTSON,0.4305239,7,46,68.2
48331,1892,27751.6,TX,Texas,49,3310,MILAM,0.7215816,7,46.6,76.7
48027,1892,35808.6,TX,Texas,49,270,BELL,0.8948905,7,61.1,84.2
48041,1892,17091.8,TX,Texas,49,410,BRAZOS,0.5371429,7,53,74
48309,1892,43317.6,TX,Texas,49,3090,MCLENNAN,0.7470998,7,65.3,73
48293,1892,23857,TX,Texas,49,2930,LIMESTONE,0.8036723,7,57.4,76.5
48145,1892,23233.2,TX,Texas,49,1450,FALLS,0.6399507,7,53,82.9
48193,1892,10154.4,TX,Texas,49,1930,HAMILTON,0.9552773,8,54.1,84.7
48049,1892,12340.6,TX,Texas,49,490,BROWN,0.9312602,8,54.9,91.4
48281,1892,7792.2,TX,Texas,49,2810,LAMPASAS,0.8777778,8,39.2,66.3
48333,1892,5964.6,TX,Texas,49,3330,MILLS,0.9543651,8,49.9,91.1
48367,1892,22510.2,TX,Texas,49,3670,PARKER,0.9184616,8,60.2,84.6
48143,1892,23268.4,TX,Texas,49,1430,ERATH,0.9082569,8,49.8,81.4
48083,1892,6905,TX,Texas,49,830,COLEMAN,0.9479167,8,64.9,89.2
48099,1892,17760,TX,Texas,49,990,CORYELL,0.936,8,58.5,80.2
48221,1892,7920.4,TX,Texas,49,2210,HOOD,0.9805654,8,11.2,80.6
48439,1892,43388.8,TX,Texas,49,4390,TARRANT,0.8051788,8,58.5,52.6
48425,1892,3434.8,TX,Texas,49,4250,SOMERVELL,0.9892241,8,46,74.3
48399,1892,3630.2,TX,Texas,49,3990,RUNNELS,0.9147381,8,72.9,85.5
48093,1892,17088.2,TX,Texas,49,930,COMANCHE,0.9670782,8,48.4,88.6
48021,1892,21957.8,TX,Texas,49,210,BASTROP,0.5308989,9,68,81.3
48209,1892,11910,TX,Texas,49,2090,HAYS,0.8228188,9,66.2,79.2
48055,1892,16968.2,TX,Texas,49,550,CALDWELL,0.8129714,9,59.8,82.3
48053,1892,10703.2,TX,Texas,49,530,BURNET,0.9309791,9,60.3,84.7
48287,1892,12480.6,TX,Texas,49,2870,LEE,0.7263314,9,49.2,78.8
48453,1892,38534.8,TX,Texas,49,4530,TRAVIS,0.6533958,9,63.8,67.9
48477,1892,29915,TX,Texas,49,4770,WASHINGTON,0.5751295,9,63.3,65.8
48051,1892,14074.2,TX,Texas,49,510,BURLESON,0.6125655,9,54.5,71.8
48491,1892,28341.6,TX,Texas,49,4910,WILLIAMSON,0.8022923,9,59.9,83.7
48167,1892,34004,TX,Texas,49,1670,GALVESTON,0.7180294,10,60.2,64.4
48285,1892,23133.8,TX,Texas,49,2850,LAVACA,0.8490832,10,53.4,65.7
48039,1892,12177,TX,Texas,49,390,BRAZORIA,0.3241816,10,31.2,63.4
48015,1892,18422.4,TX,Texas,49,150,AUSTIN,0.689899,10,61,70.3
48321,1892,4407.4,TX,Texas,49,3210,MATAGORDA,0.2900208,10,30.4,69.2
48157,1892,11776.4,TX,Texas,49,1570,FORT BEND,0.4263323,10,57.3,28.8
48177,1892,20189.2,TX,Texas,49,1770,GONZALES,0.8862275,10,43.6,80.5
48149,1892,32493.2,TX,Texas,49,1490,FAYETTE,0.6685083,10,45.8,77.3
48089,1892,20050.2,TX,Texas,49,890,COLORADO,0.5395514,10,33.8,64.1
48493,1892,11316.2,TX,Texas,49,4930,WILSON,0.9145129,11,44.8,83.6
48127,1892,1060.4,TX,Texas,49,1270,DIMMIT,0.687,11,55.4,0
48479,1892,16243.8,TX,Texas,49,4790,WEBB,0.869,11,57.8,37.6
48469,1892,9725.2,TX,Texas,49,4690,VICTORIA,0.5583075,11,50.5,75.9
48175,1892,6390,TX,Texas,49,1750,GOLIAD,0.6132075,11,32,84.1
48463,1892,3972.6,TX,Texas,49,4630,UVALDE,0.892944,11,72.5,
48505,1892,3801.6,TX,Texas,49,5050,ZAPATA,0.858,11,0,
48013,1892,6595.8,TX,Texas,49,130,ATASCOSA,0.9959677,11,50.4,73.8
48297,1892,2097.6,TX,Texas,49,2970,LIVE OAK,0.9352641,11,49.6,83.8
48123,1892,15707.8,TX,Texas,49,1230,DE WITT,0.7285714,11,49.5,72.4
48409,1892,1524,TX,Texas,49,4090,SAN PATRICIO,0.8998888,11,69.8,
48391,1892,1319.4,TX,Texas,49,3910,REFUGIO,0.8305275,11,65.6,64.9
48057,1892,1131,TX,Texas,49,570,CALHOUN,0.7817623,11,73.7,73.4
48283,1892,2171.8,TX,Texas,49,2830,LA SALLE,0.7798817,11,26.3,80.2
48427,1892,10893,TX,Texas,49,4270,STARR,0.42,11,43.7,64.6
48187,1892,16450.6,TX,Texas,49,1870,GUADALUPE,0.8107735,11,50.9,78.8
48007,1892,1802.4,TX,Texas,49,70,ARANSAS,0.7371728,11,58,72.6
48507,1892,1036,TX,Texas,49,5070,ZAVALA,0.9800664,11,70.7,69.9
48163,1892,3329.6,TX,Texas,49,1630,FRIO,0.8674033,11,41,83.3
48481,1892,9455.6,TX,Texas,49,4810,WHARTON,0.267,11,26.6,47.2
48239,1892,3843.6,TX,Texas,49,2390,JACKSON,0.4365714,11,35.3,74.1
48311,1892,1035.2,TX,Texas,49,3110,MCMULLEN,0.9548387,11,65,74.6
48255,1892,4645.8,TX,Texas,49,2550,KARNES,0.7928693,11,43.5,90.7
48355,1892,8562.2,TX,Texas,49,3550,NUECES,0.7572193,11,68.9,74
48131,1892,7775,TX,Texas,49,1310,DUVAL,0.898,11,39.9,33.9
48215,1892,6594.6,TX,Texas,49,2150,HIDALGO,0.893,11,89.3,53.7
48025,1892,4520,TX,Texas,49,250,BEE,0.8957286,11,65.5,
48061,1892,14758.2,TX,Texas,49,610,CAMERON,0.685,11,66.4,87.7
48323,1892,3771.6,TX,Texas,49,3230,MAVERICK,0.6620469,12,58.5,74.2
48451,1892,5482.4,TX,Texas,49,4510,TOM GREEN,0.7430341,12,67.1,
48299,1892,6877.8,TX,Texas,49,2990,LLANO,0.9857143,12,53.7,
48019,1892,4102.4,TX,Texas,49,190,BANDERA,0.8462998,12,41.6,69.5
48135,1892,255.4,TX,Texas,49,1350,ECTOR,0.7572016,12,73.6,91.1
48465,1892,3351.8,TX,Texas,49,4650,VAL VERDE,0.5544355,12,29.4,69.5
48095,1892,1137.4,TX,Texas,49,950,CONCHO,0.8438709,12,73,67.9
48307,1892,3365.6,TX,Texas,49,3070,MCCULLOCH,0.9710366,12,61.1,82.4
48413,1892,227,TX,Texas,49,4130,SCHLEICHER,,12,,
48319,1892,5258.6,TX,Texas,49,3190,MASON,0.7530864,12,49.8,88.4
48265,1892,4565.6,TX,Texas,49,2650,KERR,0.7980922,12,49.4,81.9
48327,1892,1374.2,TX,Texas,49,3270,MENARD,0.9239544,12,47.7,80.3
48271,1892,3514.2,TX,Texas,49,2710,KINNEY,0.6012725,12,51.2,50.5
48235,1892,865.6,TX,Texas,49,2350,IRION,0.9516838,12,58.1,69.5
48325,1892,6140.6,TX,Texas,49,3250,MEDINA,1,12,57.9,90.8
48243,1892,1345.2,TX,Texas,49,2430,JEFF DAVIS,0.484,12,27.1,44
48171,1892,7290.6,TX,Texas,49,1710,GILLESPIE,0.637621,12,26.6,79.7
48371,1892,1532.8,TX,Texas,49,3710,PECOS,0.8462322,12,80.4,60.3
48173,1892,223.6,TX,Texas,49,1730,GLASSCOCK,,12,,
48329,1892,1174.6,TX,Texas,49,3290,MIDLAND,0.897893,12,55.9,91.6
48267,1892,2295,TX,Texas,49,2670,KIMBLE,0.8218695,12,47,82.3
48031,1892,4659.8,TX,Texas,49,310,BLANCO,0.9443478,12,53.3,90.7
48411,1892,6826.6,TX,Texas,49,4110,SAN SABA,0.9271758,12,51.1,85.7
48435,1892,871.8,TX,Texas,49,4350,SUTTON,0.8940316,12,76.7,89.3
48377,1892,2093,TX,Texas,49,3770,PRESIDIO,0.802,12,80.2,
48081,1892,2333.2,TX,Texas,49,810,COKE,1,12,40.3,94.1
48105,1892,473.4,TX,Texas,49,1050,CROCKETT,,12,95.7,
48091,1892,6520,TX,Texas,49,910,COMAL,0.6947368,12,49.7,58.8
48029,1892,53297.2,TX,Texas,49,290,BEXAR,0.7973621,12,42.6,49
48137,1892,2197.6,TX,Texas,49,1370,EDWARDS,0.8891304,12,59.5,56.4
48043,1892,1039.2,TX,Texas,49,430,BREWSTER,0.936,12,90.4,67.9
48259,1892,3881.4,TX,Texas,49,2590,KENDALL,0.484985,12,30.9,70
48421,1892,48,TX,Texas,49,4210,SHERMAN,0.625,13,59.1,95.7
48009,1892,2182.4,TX,Texas,49,90,ARCHER,1,13,89.1,89
48151,1892,3138.4,TX,Texas,49,1510,FISHER,0.9965577,13,52.6,69.1
48295,1892,663.6,TX,Texas,49,2950,LIPSCOMB,0.6369231,13,100,78.5
48475,1892,351.8,TX,Texas,49,4750,WARD,0.8309233,13,77.3,78.2
48205,1892,277,TX,Texas,49,2050,HARTLEY,0.9818799,13,85.7,
48129,1892,1396,TX,Texas,49,1290,DONLEY,0.8198758,13,69.8,65.9
48107,1892,434.4,TX,Texas,49,1070,CROSBY,0.9661017,13,89.4,
48503,1892,5347.2,TX,Texas,49,5030,YOUNG,0.9379968,13,66.8,84.7
48133,1892,11892.6,TX,Texas,49,1330,EASTLAND,0.935216,13,55.5,88.3
48033,1892,332.8,TX,Texas,49,330,BORDEN,1,13,52.3,62.3
48023,1892,2686.4,TX,Texas,49,230,BAYLOR,0.9382716,13,77.2,75.2
48003,1892,36.6,TX,Texas,49,30,ANDREWS,,13,,
48341,1892,53.8,TX,Texas,49,3410,MOORE,0.9462025,13,100,
48191,1892,896.4,TX,Texas,49,1910,HALL,1,13,,
48189,1892,912.8,TX,Texas,49,1890,HALE,,13,83.8,
48233,1892,107,TX,Texas,49,2330,HUTCHINSON,,13,,
48441,1892,7665.4,TX,Texas,49,4410,TAYLOR,0.8815789,13,52.4,80.2
48075,1892,1367.6,TX,Texas,49,750,CHILDRESS,0.9456019,13,81.9,
48429,1892,5234,TX,Texas,49,4290,STEPHENS,0.9909729,13,64.5,59.3
48227,1892,1473.6,TX,Texas,49,2270,HOWARD,1,13,72.5,
48305,1892,22.6,TX,Texas,49,3050,LYNN,,13,,
48069,1892,87.2,TX,Texas,49,690,CASTRO,0.944,13,100,
48487,1892,6825.4,TX,Texas,49,4870,WILBARGER,0.9044118,13,75.4,72.5
48165,1892,65.4,TX,Texas,49,1650,GAINES,,13,,
48417,1892,2101.8,TX,Texas,49,4170,SHACKELFORD,0.8277704,13,70.5,96.5
48125,1892,466.2,TX,Texas,49,1250,DICKENS,0.9683841,13,73.9,84.6
48345,1892,362.6,TX,Texas,49,3450,MOTLEY,0.9245283,13,82.7,
48011,1892,996.2,TX,Texas,49,110,ARMSTRONG,0.9840728,13,84.1,77.2
48059,1892,6119.2,TX,Texas,49,590,CALLAHAN,0.9243421,13,54.2,90.3
48117,1892,311.8,TX,Texas,49,1170,DEAF SMITH,1,13,97.1,89.6
48111,1892,118.8,TX,Texas,49,1110,DALLAM,0.778,13,66.7,27.7
48353,1892,1780.6,TX,Texas,49,3530,NOLAN,0.986532,13,59.6,87.1
48375,1892,1043.2,TX,Texas,49,3750,POTTER,0.8768197,13,78.1,85.2
48363,1892,9114.2,TX,Texas,49,3630,PALO PINTO,0.9316667,13,55.5,77.8
48303,1892,85,TX,Texas,49,3030,LUBBOCK,0.9438717,13,85.8,
48357,1892,211.8,TX,Texas,49,3570,OCHILTREE,1,13,100,50.7
48497,1892,24730.4,TX,Texas,49,4970,WISE,0.8958333,13,60.4,77
48101,1892,392.4,TX,Texas,49,1010,COTTLE,1,13,88,79.2
48485,1892,5026,TX,Texas,49,4850,WICHITA,0.8229508,13,73.8,88
48253,1892,4448.2,TX,Texas,49,2530,JONES,0.9817851,13,51.7,84
48275,1892,1371.6,TX,Texas,49,2750,KNOX,0.9964285,13,86.9,
48153,1892,827.2,TX,Texas,49,1530,FLOYD,0.9773371,13,70,
48335,1892,2218.2,TX,Texas,49,3350,MITCHELL,0.7961926,13,70.3,94.9
48211,1892,578.2,TX,Texas,49,2110,HEMPHILL,0.773,13,100,71.4
48207,1892,1859.4,TX,Texas,49,2070,HASKELL,0.9715847,13,86.5,82.2
48393,1892,384.8,TX,Texas,49,3930,ROBERTS,,13,100,
48045,1892,250.6,TX,Texas,49,450,BRISCOE,1,13,99.3,
48415,1892,1963.6,TX,Texas,49,4150,SCURRY,0.9749609,13,57.5,
48195,1892,139.8,TX,Texas,49,1950,HANSFORD,0.5929108,13,100,60.4
48389,1892,1367,TX,Texas,49,3890,REEVES,0.921,13,88.4,83.6
48317,1892,277.6,TX,Texas,49,3170,MARTIN,1,13,94.6,
48179,1892,258.4,TX,Texas,49,1790,GRAY,,13,,
48141,1892,17519.6,TX,Texas,49,1410,EL PASO,1,13,,
48237,1892,9836.8,TX,Texas,49,2370,JACK,0.7353579,13,46.3,
48065,1892,378.6,TX,Texas,49,650,CARSON,0.9240807,13,77.8,
48269,1892,236.4,TX,Texas,49,2690,KING,1,13,95.1,
48197,1892,3850,TX,Texas,49,1970,HARDEMAN,0.9433771,13,93.9,55.9
48381,1892,342.2,TX,Texas,49,3810,RANDALL,0.928121,13,73.6,86.1
48483,1892,749.6,TX,Texas,49,4830,WHEELER,0.7837022,13,77.9,57.6
48433,1892,1255.8,TX,Texas,49,4330,STONEWALL,1,13,52.5,53.7
