County,Num,Year
Burleson,5,1871
Burleson,3,1859
Burleson,3,1888
Burleson,2,1884
Burleson,4,1887
Burleson,10,1894
Burleson,9,1905
Burleson,5,1915
Burleson,2,1916
Burleson,4,1917
Burleson,3,1874
Burleson,3,1876
Burleson,4,1877
Burleson,6,1882
Burleson,7,1896
Burleson,2,1903
Burleson,2,1908
Burleson,1,1919
Burleson,5,1873
Burleson,3,1897
Burleson,4,1878
Burleson,1,1914
Burleson,2,1902
Burleson,2,1893
Burleson,3,1890
Burleson,2,1898
Burleson,3,1879
Burleson,2,0
Burleson,2,1853
Burleson,3,1918
Burleson,1,1921
Burleson,2,1883
Burleson,2,1910
Burleson,2,1881
Burleson,1,1855
Burleson,1,1869
Burleson,1,1925
Burleson,1,1849
Burleson,1,1851
Burnet,264,-
Burnet,7,1882
Burnet,7,1889
Burnet,4,1897
Burnet,1,1906
Burnet,1,1909
Burnet,2,1915
Burnet,1,1924
Burnet,6,0
Burnet,3,1927
Burnet,7,1898
Burnet,7,1899
Burnet,2,1920
Burnet,1,1852
Burnet,1,1855
Burnet,2,1858
Burnet,5,1860
Burnet,5,1861
Burnet,5,1866
Burnet,1,1867
Burnet,8,1871
Burnet,6,1888
Burnet,8,1892
Burnet,3,1895
Burnet,4,1910
Burnet,2,1914
Burnet,2,1917
Burnet,2,1918
Burnet,2,1923
Burnet,5,1857
Burnet,4,1905
Burnet,5,1878
Burnet,10,1883
Burnet,2,1885
Burnet,5,1886
Burnet,5,1876
Burnet,7,1874
Burnet,5,1875
Burnet,10,1879
Burnet,8,1881
Burnet,2,1859
Burnet,5,1887
Burnet,8,1880
Burnet,10,1890
Burnet,3,1891
Burnet,4,1907
Burnet,3,1908
Burnet,1,1912
Burnet,2,1913
Burnet,1,1930
Burnet,4,1893
Burnet,7,1902
Burnet,5,1877
Burnet,3,1901
Burnet,3,1903
Burnet,1,1904
Burnet,4,1873
Burnet,2,1894
Burnet,4,1884
Burnet,2,1922
Burnet,4,1856
Burnet,2,1870
Burnet,1,1900
Burnet,2,1896
Burnet,1,1853
Burnet,1,1868
Burnet,1,1911
Burnet,1,1925
Burnet,1,1926
Burnet,1,1929
Burnet,1,1931
Burnet,1,1862
Burnet,2,1872
Caldwell,158,-
Caldwell,7,1901
Caldwell,2,1859
Caldwell,4,1861
Caldwell,1,1872
Caldwell,3,1876
Caldwell,1,0
Caldwell,1,1887
Caldwell,6,1899
Caldwell,2,1878
Caldwell,7,1902
Caldwell,3,1906
Caldwell,1,1855
Caldwell,5,1880
Caldwell,3,1881
Caldwell,3,1891
Caldwell,5,1892
Caldwell,1,1922
Caldwell,2,1873
Caldwell,3,1883
Caldwell,1,1884
Caldwell,2,1885
Caldwell,5,1893
Caldwell,4,1898
Caldwell,6,1900
Caldwell,2,1919
Caldwell,1,1926
Caldwell,1,1928
Caldwell,4,1874
Caldwell,2,1877
Caldwell,3,1879
Caldwell,1,1882
Caldwell,5,1889
Caldwell,1,1894
Caldwell,1,1908
Caldwell,2,1848
Caldwell,2,1854
Caldwell,2,1865
Caldwell,3,1866
Caldwell,2,1895
Caldwell,2,1909
Caldwell,2,1913
Caldwell,4,1915
Caldwell,1,1917
Caldwell,1,1918
Caldwell,1,1921
Caldwell,2,1886
Caldwell,5,1903
Caldwell,2,1907
Caldwell,2,1888
Caldwell,5,1890
Caldwell,1,1923
Caldwell,2,1905
Caldwell,4,1875
Caldwell,2,1897
Caldwell,2,1904
Caldwell,1,1869
Caldwell,1,1896
Caldwell,1,1851
Caldwell,1,1853
Caldwell,1,1857
Caldwell,1,1862
Caldwell,1,1871
Caldwell,1,1925
Caldwell,1,1914
Caldwell,1,1870
Calhoun,95,-
Calhoun,2,1907
Calhoun,6,1913
Calhoun,1,1915
Calhoun,3,1912
Calhoun,3,1914
Calhoun,3,1886
Calhoun,3,1849
Calhoun,3,1850
Calhoun,3,1861
Calhoun,1,1864
Calhoun,3,1865
Calhoun,2,1869
Calhoun,1,1882
Calhoun,2,1883
Calhoun,1,1884
Calhoun,1,1885
Calhoun,3,1887
Calhoun,2,1847
Calhoun,2,1848
Calhoun,6,1910
Calhoun,2,1854
Calhoun,1,1888
Calhoun,1,1889
Calhoun,2,1911
Calhoun,1,1919
Calhoun,1,1921
Calhoun,2,1892
Calhoun,2,1894
Calhoun,3,1895
Calhoun,2,1897
Calhoun,1,1900
Calhoun,1,1852
Calhoun,1,1846
Calhoun,1,1851
Calhoun,1,1853
Calhoun,1,1857
0,1,-
0,1,0
Calhoun,1,1862
Calhoun,1,1866
Calhoun,1,1873
Calhoun,1,1874
Calhoun,2,1901
Calhoun,2,1918
Calhoun,1,1923
Calhoun,1,1928
Calhoun,2,1905
Calhoun,1,1856
Calhoun,1,1871
Calhoun,1,1875
Calhoun,1,1891
Calhoun,1,1896
Calhoun,1,1902
Calhoun,2,1903
Calhoun,1,1922
Callahan,165,-
Callahan,4,1897
Callahan,5,1898
Callahan,4,1910
Callahan,5,1913
Callahan,3,1879
Callahan,6,1899
Callahan,5,1905
Callahan,5,1906
Callahan,9,1908
Callahan,1,1911
Callahan,2,1917
Callahan,8,1881
Callahan,2,1883
Callahan,6,0
Callahan,4,1889
Callahan,2,1894
Callahan,5,1907
Callahan,1,1916
Callahan,2,1921
Callahan,6,1878
Callahan,1,1884
Callahan,5,1887
Callahan,2,1888
Callahan,3,1891
Callahan,3,1902
Callahan,5,1903
Callahan,5,1880
Callahan,4,1882
Callahan,7,1877
Callahan,3,1912
Callahan,2,1892
Callahan,3,1893
Callahan,3,1895
Callahan,2,1890
Callahan,2,1918
Callahan,3,1896
Callahan,4,1900
Callahan,6,1901
Callahan,4,1904
Callahan,4,1909
Callahan,1,1919
Callahan,1,1923
Callahan,2,1920
Callahan,1,1922
Callahan,1,1927
Callahan,1,1886
Callahan,1,1928
Callahan,1,1930
Cameron,152,-
Cameron,1,1887
Cameron,4,1849
Cameron,4,1852
Cameron,1,1854
Cameron,1,1862
Cameron,1,1866
Cameron,3,1867
Cameron,4,1868
Cameron,1,1851
Cameron,1,1858
Cameron,3,1861
Cameron,1,1864
Cameron,2,1865
Cameron,1,1869
Cameron,1,1870
Cameron,1,1876
Cameron,1,0
Cameron,2,1886
Cameron,1,1890
Cameron,3,1894
Cameron,2,1898
Cameron,1,1899
Cameron,8,1908
Cameron,4,1913
Cameron,4,1918
Cameron,3,1921
Cameron,2,1928
Cameron,4,1916
Cameron,2,1926
Cameron,1,1850
Cameron,2,1853
Cameron,1,1855
Cameron,5,1904
Cameron,3,1910
Cameron,1,1917
Cameron,6,1922
Cameron,1,1881
Cameron,1,1895
Cameron,2,1901
Cameron,3,1903
Cameron,7,1915
Cameron,3,1909
Cameron,4,1911
Cameron,3,1912
Cameron,2,1914
Cameron,2,1927
Cameron,3,1924
Cameron,3,1919
Cameron,3,1929
Cameron,5,1907
Cameron,2,1900
Cameron,1,1905
Cameron,2,1906
Cameron,3,1925
Cameron,3,1931
Cameron,2,1872
Cameron,2,1930
Cameron,1,1920
Cameron,1,1878
Cameron,1,1883
Cameron,1,1884
Cameron,1,1892
Cameron,1,1897
Cameron,1,1859
Cameron,1,1893
Cameron,1,1923
Camp,52,-
Camp,2,1901
Camp,2,1889
Camp,5,1903
Camp,2,1910
Camp,3,1914
Camp,2,1874
Camp,1,1877
Camp,1,1881
Camp,1,1884
Camp,2,1890
Camp,2,1906
Camp,1,1880
Camp,2,1882
Camp,2,1895
Camp,2,1898
Camp,2,1893
Camp,2,1896
Camp,2,1907
Camp,1,1913
Camp,1,1915
Camp,2,1902
Camp,1,1904
Camp,1,1909
Camp,1,1892
Camp,1,1894
Camp,1,1897
Camp,2,1923
Camp,1,1925
Camp,1,0
Camp,1,1885
Camp,1,1899
Camp,1,1900
Carson,54,-
Carson,5,1903
Carson,2,1907
Carson,1,1915
Carson,1,1917
Carson,1,1921
Carson,2,1922
Carson,1,1923
Carson,2,1926
Carson,2,1929
Carson,1,1931
Carson,7,1927
Carson,3,1928
Carson,3,1902
Carson,3,1920
Carson,1,1909
Carson,1,1912
Carson,2,1925
Carson,1,1930
Carson,2,1887
Carson,2,1889
Carson,2,1897
Carson,1,1888
Carson,1,1890
Carson,1,1893
Carson,1,1896
Carson,1,1899
Carson,1,1901
Carson,1,1904
Carson,1,1908
Carson,1,1924
Cass,319,-
Cass,7,1874
Cass,8,1886
Cass,7,1890
Cass,7,1895
Cass,12,1896
Cass,4,1897
Cass,5,1905
Cass,2,1908
Cass,2,1912
Cass,6,1887
Cass,6,1898
Cass,11,1901
Cass,6,1902
Cass,6,1903
Cass,4,1888
Cass,2,1871
Cass,7,1873
Cass,2,1875
Cass,4,1876
Cass,5,1889
Cass,9,1893
Cass,3,1916
Cass,4,1922
Cass,8,1877
Cass,5,1878
Cass,18,1883
Cass,9,1884
Cass,8,1899
Cass,3,1914
Cass,2,1915
Cass,4,1891
Cass,2,1906
Cass,4,1913
Cass,2,1924
Cass,5,1907
Cass,3,1923
Cass,5,1879
Cass,2,1892
Cass,3,1918
Cass,2,1921
Cass,3,1904
Cass,2,1909
Cass,1,1910
Cass,4,1849
Cass,3,1856
Cass,7,1860
Cass,10,1861
Cass,2,1864
Cass,5,1894
Cass,2,1858
Cass,4,1862
Cass,3,1870
Cass,3,0
Cass,4,1881
Cass,5,1854
Cass,3,1867
Cass,2,1880
Cass,2,1925
Cass,3,1900
Cass,2,1850
Cass,4,1853
Cass,3,1857
Cass,1,1859
Cass,2,1882
Cass,1,1848
Cass,8,1852
Cass,3,1847
Cass,3,1851
Cass,3,1855
Cass,1,1865
Cass,1,1920
Cass,2,1866
Cass,1,1926
Cass,1,1885
Cass,1,1869
Castro,46,-
Castro,4,1902
Castro,2,1906
Castro,2,1907
Castro,4,1910
Castro,2,1914
Castro,3,1903
Castro,1,1891
Castro,2,1893
Castro,1,1897
Castro,2,1899
Castro,1,1904
Castro,1,1905
Castro,2,1909
Castro,1,1912
Castro,1,1917
Castro,1,1919
Castro,2,1925
Castro,3,1927
Castro,1,1930
Castro,1,1900
Castro,1,1915
Castro,1,1920
Castro,1,1921
Castro,3,1928
Castro,1,1922
Castro,1,1924
Castro,1,1926
Chambers,104,-
Chambers,1,1870
Chambers,1,1871
Chambers,2,1872
Chambers,1,1877
Chambers,1,0
Chambers,1,1889
Chambers,3,1894
Chambers,3,1897
Chambers,2,1900
Chambers,4,1904
Chambers,3,1922
Chambers,1,1926
Chambers,4,1860
Chambers,3,1861
Chambers,1,1902
Chambers,3,1910
Chambers,2,1876
Chambers,2,1908
Chambers,3,1913
Chambers,3,1925
Chambers,2,1898
Chambers,5,1905
Chambers,2,1911
Chambers,4,1912
Chambers,3,1895
Chambers,5,1899
Chambers,5,1903
Chambers,2,1907
Chambers,3,1914
Chambers,1,1931
Chambers,2,1891
Chambers,1,1901
Chambers,3,1890
Chambers,2,1896
Chambers,1,1920
Chambers,1,1930
Chambers,1,1880
Chambers,1,1879
Chambers,2,1869
Chambers,1,1873
Chambers,1,1874
Chambers,1,1882
Chambers,1,1884
Chambers,1,1886
Chambers,1,1893
Chambers,2,1918
Chambers,1,1921
Chambers,1,1927
Chambers,1,1885
Chambers,1,1887
Chambers,1,1909
Chambers,1,1917
Cherokee,350,-
Cherokee,3,1852
Cherokee,5,1859
Cherokee,11,1861
Cherokee,10,1866
Cherokee,3,1870
Cherokee,4,1874
Cherokee,3,1876
Cherokee,2,1877
Cherokee,1,1878
Cherokee,4,1880
Cherokee,1,1882
Cherokee,6,1888
Cherokee,15,1897
Cherokee,4,1909
Cherokee,5,1913
Cherokee,5,1922
Cherokee,4,1900
Cherokee,13,1902
Cherokee,5,1847
Cherokee,8,1889
Cherokee,8,1892
Cherokee,5,1894
Cherokee,5,1862
Cherokee,5,1867
Cherokee,2,1868
Cherokee,2,1872
Cherokee,6,1851
Cherokee,3,1850
Cherokee,5,1910
Cherokee,19,1903
Cherokee,7,1896
Cherokee,4,1891
Cherokee,7,1893
Cherokee,4,1901
Cherokee,7,1907
Cherokee,7,1908
Cherokee,4,1912
Cherokee,4,1917
Cherokee,4,1918
Cherokee,3,1920
Cherokee,2,1924
Cherokee,4,1885
Cherokee,2,1923
Cherokee,3,1929
Cherokee,3,1927
Cherokee,3,1879
Cherokee,2,1886
Cherokee,6,1887
Cherokee,3,1906
Cherokee,6,1915
Cherokee,3,1919
Cherokee,2,1921
Cherokee,2,1930
Cherokee,2,1881
Cherokee,6,1890
Cherokee,6,1904
Cherokee,6,1905
Cherokee,7,1855
Cherokee,4,1856
Cherokee,4,1858
Cherokee,2,0
Cherokee,3,1848
Cherokee,1,1926
Cherokee,2,1931
Cherokee,1,1871
Cherokee,4,1873
Cherokee,2,1914
Cherokee,2,1895
Cherokee,4,1854
Cherokee,5,1860
Cherokee,2,1864
Cherokee,3,1849
Cherokee,3,1853
Cherokee,2,1865
Cherokee,2,1898
Cherokee,2,1857
Cherokee,1,1883
Cherokee,4,1899
Cherokee,1,1916
Cherokee,1,1884
Cherokee,1,1925
Cherokee,1,1911
Cherokee,2,1875
Childress,86,-
Childress,4,1888
Childress,3,1889
Childress,5,1899
Childress,2,1901
Childress,3,1905
Childress,6,1909
Childress,4,1910
Childress,2,1914
Childress,1,1916
Childress,4,1930
Childress,1,1891
Childress,2,1898
Childress,3,1902
Childress,3,1904
Childress,3,1908
Childress,2,1911
Childress,1,1917
Childress,1,1918
Childress,3,1924
Childress,1,1927
Childress,2,1928
Childress,1,1931
Childress,5,1892
Childress,2,1895
Childress,1,1887
Childress,1,1894
Childress,3,1897
Childress,2,1912
Childress,1,1913
Childress,1,1923
Childress,1,1883
Childress,1,1884
Childress,2,1906
Childress,2,1920
Childress,1,1890
Childress,1,1893
Childress,1,1907
Childress,2,1896
Childress,2,1925
Clay,203,-
Clay,6,1876
Clay,7,1883
Clay,2,1886
Clay,9,1882
Clay,5,1884
Clay,3,1888
Clay,5,1892
Clay,1,1894
Clay,4,1898
Clay,5,1909
Clay,4,1914
Clay,3,1915
Clay,3,1916
Clay,3,1917
Clay,7,1922
Clay,1,1885
Clay,6,1901
Clay,1,0
Clay,4,1879
Clay,5,1881
Clay,3,1890
Clay,5,1895
Clay,2,1899
Clay,7,1907
Clay,3,1918
Clay,3,1920
Clay,4,1926
Clay,3,1929
Clay,4,1878
Clay,4,1906
Clay,5,1908
Clay,4,1919
Clay,1,1924
Clay,1,1930
Clay,7,1904
Clay,2,1875
Clay,4,1877
Clay,3,1887
Clay,5,1891
Clay,2,1921
Clay,3,1889
Clay,3,1903
Clay,2,1910
Clay,1,1862
Clay,2,1874
Clay,6,1896
Clay,5,1900
Clay,2,1913
Clay,4,1893
Clay,1,1905
Clay,2,1927
Clay,2,1928
Clay,2,1931
Clay,1,1897
Clay,5,1880
Clay,2,1912
Clay,2,1925
Clay,2,1902
Cochran,8,-
Cochran,1,1926
Cochran,1,1906
Cochran,2,1925
Cochran,2,1924
Cochran,1,1903
Cochran,1,1931
Coke,83,-
Coke,7,1890
Coke,5,1893
Coke,5,1894
Coke,3,1900
Coke,2,1924
Coke,1,1927
Coke,4,1907
Coke,5,1891
Coke,3,1892
Coke,1,1896
Coke,3,1901
Coke,2,1903
Coke,1,1905
Coke,1,1906
Coke,1,1910
Coke,1,1916
Coke,1,1917
Coke,3,1920
Coke,3,1921
Coke,1,1922
Coke,1,1925
Coke,2,1928
Coke,1,1930
Coke,3,1913
Coke,3,1889
Coke,3,1909
Coke,3,1902
Coke,3,1898
Coke,1,1895
Coke,1,1897
Coke,1,1904
Coke,1,1914
Coke,1,1919
Coke,2,1926
Coke,1,1915
Coke,1,1908
Coke,1,1918
Coke,1,1899
Coleman,200,-
Coleman,3,1881
Coleman,1,1882
Coleman,3,1884
Coleman,2,1887
Coleman,3,1894
Coleman,1,1898
Coleman,5,1907
Coleman,10,1909
Coleman,10,1910
Coleman,3,1878
Coleman,9,1879
Coleman,8,1880
Coleman,10,1905
Coleman,6,1906
Coleman,6,1902
Coleman,3,1889
Coleman,4,1892
Coleman,5,1897
Coleman,2,1912
Coleman,6,1922
Coleman,1,1872
Coleman,1,1874
Coleman,1,1876
Coleman,1,1877
Coleman,5,1891
Coleman,7,1895
Coleman,4,1899
Coleman,5,1908
Coleman,3,1911
Coleman,4,1915
Coleman,4,1921
Coleman,3,1890
Coleman,3,1920
Coleman,4,1883
Coleman,5,1903
Coleman,5,1904
Coleman,1,1916
Coleman,2,1917
Coleman,4,1924
Coleman,4,1925
Coleman,6,1914
Coleman,1,1926
Coleman,2,1893
Coleman,3,1901
Coleman,3,1885
Coleman,4,1929
Coleman,2,1919
Coleman,2,1927
Coleman,1,1923
Coleman,2,1886
Coleman,2,1888
Coleman,1,1930
Coleman,1,1913
Coleman,2,1918
Coleman,1,1928
Collin,489,-
Collin,13,1895
Collin,16,1898
Collin,13,1899
Collin,9,1900
Collin,9,1876
Collin,8,1880
Collin,14,1885
Collin,8,1889
Collin,13,1890
Collin,11,1891
Collin,19,1893
Collin,14,1897
Collin,5,1913
Collin,5,1920
Collin,9,1922
Collin,7,1896
Collin,7,1902
Collin,3,1924
Collin,5,1925
Collin,3,1931
Collin,13,1883
Collin,3,1912
Collin,9,1914
Collin,12,1901
Collin,2,0
Collin,3,1879
Collin,10,1881
Collin,11,1892
Collin,13,1894
Collin,2,1909
Collin,4,1919
Collin,2,1929
Collin,1,1846
Collin,2,1847
Collin,7,1882
Collin,1,1916
Collin,4,1917
Collin,5,1921
Collin,4,1904
Collin,7,1905
Collin,2,1927
Collin,5,1878
Collin,16,1888
Collin,7,1915
Collin,3,1918
Collin,3,1928
Collin,5,1906
Collin,12,1886
Collin,10,1887
Collin,5,1857
Collin,6,1859
Collin,9,1861
Collin,8,1866
Collin,5,1867
Collin,8,1870
Collin,4,1874
Collin,3,1910
Collin,1,1930
Collin,6,1884
Collin,6,1903
Collin,1,1853
Collin,4,1858
Collin,2,1871
Collin,3,1923
Collin,5,1862
Collin,8,1873
Collin,5,1875
Collin,1,1877
Collin,2,1848
Collin,3,1852
Collin,1,1855
Collin,2,1860
Collin,2,1863
Collin,2,1864
Collin,1,1865
Collin,4,1907
Collin,1,1851
Collin,1,1872
Collin,3,1926
Collin,3,1856
Collin,1,1869
Collin,2,1854
Collin,1,1850
Collin,1,1911
Collingsworth,89,-
Collingsworth,2,1889
Collingsworth,2,1891
Collingsworth,2,1893
Collingsworth,3,1903
Collingsworth,4,1904
Collingsworth,6,1905
Collingsworth,7,1906
Collingsworth,9,1907
Collingsworth,5,1908
Collingsworth,4,1909
Collingsworth,2,1911
Collingsworth,4,1916
Collingsworth,1,1920
Collingsworth,1,1921
Collingsworth,2,1922
Collingsworth,1,1923
Collingsworth,4,1910
Collingsworth,3,1913
Collingsworth,2,1915
Collingsworth,1,1890
Collingsworth,1,1892
Collingsworth,3,1897
Collingsworth,2,1901
Collingsworth,1,1887
Collingsworth,2,1918
Collingsworth,1,1919
Collingsworth,2,1926
Collingsworth,2,1894
Collingsworth,2,1912
Collingsworth,1,1917
Collingsworth,2,1931
Collingsworth,2,1902
Collingsworth,1,1924
Collingsworth,1,1898
Collingsworth,1,1900
Colorado,240,-
Colorado,4,1860
Colorado,6,1861
Colorado,1,1864
Colorado,7,1865
Colorado,3,1871
Colorado,3,1875
Colorado,4,1876
Colorado,1,1891
Colorado,4,1894
Colorado,5,1897
Colorado,3,1906
Colorado,3,1909
Colorado,4,1919
Colorado,6,1890
Colorado,4,1898
Colorado,3,1905
Colorado,2,1908
Colorado,3,1914
Colorado,3,1921
Colorado,1,1927
Colorado,7,1900
Colorado,6,1912
Colorado,6,1913
Colorado,7,1915
Colorado,6,1888
Colorado,5,1889
Colorado,3,1874
Colorado,1,1884
Colorado,5,1893
Colorado,8,1901
Colorado,2,1920
Colorado,3,1895
Colorado,4,1899
Colorado,8,1902
Colorado,2,1904
Colorado,5,1846
Colorado,6,1847
Colorado,1,1848
Colorado,1,1850
Colorado,3,1855
Colorado,4,1857
Colorado,3,1858
Colorado,1,1862
Colorado,2,0
Colorado,2,1870
Colorado,3,1883
Colorado,1,1887
Colorado,3,1916
Colorado,1,1922
Colorado,2,1926
Colorado,6,1866
Colorado,2,1879
Colorado,3,1896
Colorado,3,1859
Colorado,1,1849
Colorado,1,1856
Colorado,2,1867
Colorado,1,1872
Colorado,2,1873
Colorado,2,1877
Colorado,3,1882
Colorado,3,1923
Colorado,1,1907
Colorado,1,1852
Colorado,5,1911
Colorado,1,1928
Colorado,2,1929
Colorado,3,1854
Colorado,2,1903
Colorado,1,1892
Colorado,1,1869
Colorado,2,1880
Colorado,3,1853
Colorado,2,1910
Colorado,2,1918
Colorado,2,1930
Colorado,1,1886
Colorado,1,1924
Comal,102,-
Comal,1,1879
Comal,4,1856
Comal,3,1862
Comal,4,1866
Comal,1,1869
Comal,1,1881
Comal,2,1889
Comal,3,1894
Comal,1,1898
Comal,2,1900
Comal,3,1914
Comal,1,1925
Comal,3,1927
Comal,2,1883
Comal,2,1886
Comal,1,1887
Comal,3,1899
Comal,2,1908
Comal,1,1911
Comal,2,1930
Comal,2,1931
Comal,5,1861
Comal,5,1857
Comal,3,1859
Comal,3,1860
Comal,1,1873
Comal,1,1905
Comal,2,1875
Comal,1,1876
Comal,1,1890
Comal,1,1916
Comal,2,1858
Comal,1,1888
Comal,2,1891
Comal,3,1897
Comal,2,0
Comal,2,1912
Comal,1,1913
Comal,2,1917
Comal,1,1920
Comal,2,1851
Comal,2,1885
Comal,1,1895
Comal,1,1915
Comal,1,1922
Comal,2,1880
Comal,2,1906
Comal,1,1909
Comal,1,1910
Comal,2,1867
Comal,1,1870
Comal,1,1929
Comal,1,1907
Comal,1,1893
Comanche,268,-
Comanche,11,1902
Comanche,10,1903
Comanche,11,1905
Comanche,8,1907
Comanche,4,1878
Comanche,4,1883
Comanche,7,1884
Comanche,6,1885
Comanche,4,1886
Comanche,5,1888
Comanche,12,1893
Comanche,3,1898
Comanche,13,1901
Comanche,8,1904
Comanche,6,1906
Comanche,3,1908
Comanche,1,0
Comanche,1,1860
Comanche,2,1861
Comanche,1,1863
Comanche,1,1864
Comanche,1,1869
Comanche,1,1872
Comanche,4,1873
Comanche,2,1889
Comanche,13,1890
Comanche,4,1892
Comanche,4,1910
Comanche,5,1914
Comanche,1,1917
Comanche,2,1919
Comanche,3,1921
Comanche,3,1923
Comanche,2,1929
Comanche,2,1930
Comanche,4,1909
Comanche,3,1920
Comanche,5,1922
Comanche,1,1857
Comanche,2,1858
Comanche,1,1859
Comanche,1,1862
Comanche,1,1865
Comanche,1,1867
Comanche,9,1881
Comanche,8,1897
Comanche,2,1913
Comanche,5,1894
Comanche,1,1918
Comanche,6,1899
Comanche,7,1891
Comanche,1,1911
Comanche,3,1912
Comanche,1,1880
Comanche,7,1887
Comanche,2,1926
Comanche,3,1924
Comanche,4,1900
Comanche,1,1932
Comanche,2,1871
Comanche,2,1877
Comanche,4,1879
Comanche,1,1927
Comanche,4,1895
Comanche,4,1876
Comanche,1,1874
Comanche,3,1931
Concho,69,-
Concho,4,1905
Concho,2,1906
Concho,6,1914
Concho,5,1920
Concho,1,1921
Concho,4,1883
Concho,2,1885
Concho,2,1886
Concho,1,1893
Concho,2,1896
Concho,1,1898
Concho,2,1929
Concho,2,1902
Concho,2,1903
Concho,2,1909
Concho,3,1911
Concho,3,1912
Concho,2,1915
Concho,1,1901
Concho,1,1917
Concho,1,1879
Concho,1,1890
Concho,1,1891
Concho,1,1892
Concho,2,1922
Concho,2,1923
Concho,2,1925
Concho,1,1926
Concho,1,1907
Concho,1,1928
Concho,1,1908
Concho,3,1916
Concho,1,1887
Concho,1,1918
Concho,1,1919
Concho,1,1927
Cooke,261,-
Cooke,1,1860
Cooke,13,1884
Cooke,7,1886
Cooke,12,1887
Cooke,10,1889
Cooke,8,1893
Cooke,3,1895
Cooke,9,1896
Cooke,8,1898
Cooke,9,1900
Cooke,7,1891
Cooke,7,1894
Cooke,4,1899
Cooke,12,1901
Cooke,6,1902
Cooke,3,1904
Cooke,7,1877
Cooke,8,1879
Cooke,6,1885
Cooke,6,1890
Cooke,3,1881
Cooke,4,1906
Cooke,4,1907
Cooke,9,1888
Cooke,5,1892
Cooke,2,1903
Cooke,8,1883
Cooke,2,1876
Cooke,2,1872
Cooke,2,1874
Cooke,4,1875
Cooke,3,1873
Cooke,2,1915
Cooke,3,1919
Cooke,2,1921
Cooke,1,1925
Cooke,4,1910
Cooke,1,1912
Cooke,3,1918
Cooke,2,1920
Cooke,4,1923
Cooke,1,1858
Cooke,1,1851
Cooke,1,1852
Cooke,1,1853
Cooke,2,1855
Cooke,2,1856
Cooke,1,1861
Cooke,1,1863
Cooke,1,1865
Cooke,1,1866
Cooke,1,1870
Cooke,1,1871
Cooke,3,1897
Cooke,1,1913
Cooke,2,1922
Cooke,2,1929
Cooke,1,1930
Cooke,3,1905
Cooke,2,1928
Cooke,1,1924
Cooke,2,1911
Cooke,4,1882
Cooke,2,1914
Cooke,2,1880
Cooke,1,1916
Cooke,1,1926
Cooke,2,1927
Cooke,1,0
Cooke,1,1909
Coryell,358,-
Coryell,16,1893
Coryell,7,1897
Coryell,7,1902
Coryell,9,1907
Coryell,6,1908
Coryell,9,1924
Coryell,10,1894
Coryell,5,1903
Coryell,11,1899
Coryell,4,1906
Coryell,15,1884
Coryell,10,1892
Coryell,8,1896
Coryell,11,1901
Coryell,5,1909
Coryell,5,1915
Coryell,3,1916
Coryell,3,1920
Coryell,4,1921
Coryell,5,1922
Coryell,2,1929
Coryell,2,1930
Coryell,6,1875
Coryell,6,1878
Coryell,3,1880
Coryell,13,1883
Coryell,5,1885
Coryell,9,1887
Coryell,14,1890
Coryell,3,1912
Coryell,5,1895
Coryell,8,1900
Coryell,9,1898
Coryell,4,1914
Coryell,3,1860
Coryell,5,1874
Coryell,5,1876
Coryell,1,1872
Coryell,5,1879
Coryell,4,1881
Coryell,2,1882
Coryell,4,1869
Coryell,2,1870
Coryell,3,1871
Coryell,2,1873
Coryell,8,1877
Coryell,5,1904
Coryell,7,1905
Coryell,6,1889
Coryell,1,1854
Coryell,3,1858
Coryell,3,1861
Coryell,1,1866
Coryell,1,1868
Coryell,2,1859
Coryell,8,1888
Coryell,3,1911
Coryell,3,1886
Coryell,1,0
Coryell,3,1913
Coryell,3,1917
Coryell,1,1923
Coryell,1,1927
Coryell,2,1928
Coryell,4,1891
Coryell,2,1919
Coryell,2,1862
Coryell,2,1910
Coryell,1,1925
Coryell,2,1918
Coryell,1,1926
Coryell,1,1857
Coryell,1,1864
Coryell,1,1867
Coryell,1,1855
Cottle,89,-
Cottle,2,1894
Cottle,2,1899
Cottle,2,1902
Cottle,4,1928
Cottle,1,1906
Cottle,5,1908
Cottle,2,1909
Cottle,5,1911
Cottle,6,1922
Cottle,3,1924
Cottle,2,1929
Cottle,4,1930
Cottle,4,1917
Cottle,3,1919
Cottle,2,1920
Cottle,5,1892
Cottle,2,1893
Cottle,5,1916
Cottle,2,1918
Cottle,3,1925
Cottle,3,1910
Cottle,3,1914
Cottle,3,1915
Cottle,1,1921
Cottle,2,1913
Cottle,1,1879
Cottle,1,1880
Cottle,1,1887
Cottle,1,1888
Cottle,1,1890
Cottle,1,1891
Cottle,2,1895
Cottle,2,1923
Cottle,1,1912
Cottle,1,1898
Cottle,1,1901
Crane,6,-
Crane,1,1908
Crane,1,1909
Crane,1,1910
Crane,1,1911
Crane,1,1927
Crane,1,1912
Crockett,35,-
Crockett,2,1882
Crockett,1,1885
Crockett,3,1890
Crockett,1,1895
Crockett,3,1897
Crockett,3,1899
Crockett,1,1900
Crockett,3,1901
Crockett,1,1902
Crockett,1,1910
Crockett,2,1891
Crockett,1,1892
Crockett,1,1896
Crockett,2,1898
Crockett,2,1905
Crockett,2,1880
Crockett,1,1894
