NewApp,Last,Office,Longitude,Month,County,Year,Latitude,Day,First
0,Mayes,SIERRA BLANCA,-105.3600491,6,Hudspeth,1918,31.1759291,26,Jennie A.
0,Cox,SIERRA BLANCA,-105.3600491,3,Hudspeth,1919,31.1759291,18,J. Philomel
0,Stephens,SIERRA BLANCA,-105.3600491,5,Hudspeth,1923,31.1759291,15,Grover C.
0,Baca,SOCORRO [2],-1,6,Hudspeth,1909,-1,30,Donaciano
0,Hernandez,SOCORRO [2],-1,4,Hudspeth,1911,-1,18,Gorgonio
0,Hernandez,SOCORRO [2],-1,12,Hudspeth,1913,-1,23,Andres G.
0,Apodaca,SOCORRO [2],-1,1,Hudspeth,1915,-1,23,Micaela
1,King,ABERFOYLE,-96.0252479,6,Hunt,1884,33.3051113,3,John R.
0,Brown,ABERFOYLE,-96.0252479,5,Hunt,1890,33.3051113,2,Wm. J.
1,King,ABERFOYLE,-96.0252479,6,Hunt,1884,33.3051113,3,John R.
0,O'Neal,ABERFOYLE,-96.0252479,6,Hunt,1895,33.3051113,6,Geo. W.
0,Brown,ABERFOYLE,-96.0252479,9,Hunt,1899,33.3051113,6,Wm. J.
1,Thomas,ALLAH,,10,Hunt,1875,,8,E. W.
1,Carr,ALLIANCE,,2,Hunt,1886,,10,Madison H.
0,Davis,ALLIANCE,,9,Hunt,1888,,21,John W.
0,Bland,ALLIANCE,,12,Hunt,1889,,30,Jon. F.
0,Bland,ALLIANCE,,11,Hunt,1890,,24,Wm. P.
0,Coffey,ALLIANCE,,5,Hunt,1894,,14,Geo. W.
0,Davis,ALLIANCE,,3,Hunt,1896,,18,John W.
0,McNatt,ALLIANCE,,12,Hunt,1896,,19,Chas. McA.
0,Stratton,ALLIANCE,,10,Hunt,1898,,3,Robt. B.
0,Reynolds,ALLIANCE,,10,Hunt,1902,,24,Robt. L.
1,Jackson,ASHLAND,-94.7043748,1,Hunt,1873,32.6906958,13,Josiah H.
1,Hicks,ASHVILLE,,6,Hunt,1901,,24,Robt. A.
1,Duval,BEAN CREEK,-96.1621974,9,Hunt,1853,32.992619,29,Wm. R.
1,Sheppard,BRUCETON,-1,2,Hunt,1901,-1,1,A. D.
1,Carter,BURROW,-96.2933136,3,Hunt,1899,33.0073413,3,C. W.
0,Phillips,BURROW,-96.2933136,4,Hunt,1899,33.0073413,3,Robt. D.
0,Mays,BURROW,-96.2933136,11,Hunt,1899,33.0073413,22,Chas. B.
0,Mays,BURROW,-96.2933136,2,Hunt,1900,33.0073413,15,Wm. G.
0,Bourland,BURROW,-96.2933136,2,Hunt,1906,33.0073413,7,Wm. I.
0,Bourland,BURROW,-96.2933136,2,Hunt,1906,33.0073413,7,Wm. I.
1,Mason,CADDO MILLS,-96.230584,6,Hunt,1879,33.063086,16,Arthur B.
0,Cannedy,CADDO MILLS,-96.230584,7,Hunt,1879,33.063086,21,Franklin P.
0,Williams,CADDO MILLS,-96.230584,12,Hunt,1880,33.063086,6,Benj. J.
0,Cannedy,CADDO MILLS,-96.230584,10,Hunt,1881,33.063086,20,Franklin P.
0,Morrow,CADDO MILLS,-96.230584,6,Hunt,1889,33.063086,11,John Y.
0,Stevenson,CADDO MILLS,-96.230584,9,Hunt,1893,33.063086,6,Chas. F.
0,Johnson,CADDO MILLS,-96.230584,8,Hunt,1897,33.063086,6,John L.
0,Barnes,CADDO MILLS,-96.230584,10,Hunt,1912,33.063086,22,Jas. G.
0,Strect,CADDO MILLS,-96.230584,5,Hunt,1914,33.063086,27,Geo. W.
0,Morgan,CADDO MILLS,-96.230584,2,Hunt,1919,33.063086,7,Annie S.
0,Morgan,CADDO MILLS,-96.230584,2,Hunt,1927,33.063086,6,Forman G.
0,Johnson,CADDO MILLS,-96.230584,3,Hunt,1927,33.063086,1,John L.
0,Watson,CADDO MILLS,-96.230584,6,Hunt,1927,33.063086,16,John T.
0,Johnson,CADDO MILLS,-96.230584,12,Hunt,1931,33.063086,15,John L.
1,Sadler,CADDO VILLA,-96.230584,4,Hunt,1859,33.063086,29,Thos. C.
0,Rawson,CAMPBELL,-95.957973,1,Hunt,1887,33.14839,13,Wm. H.
0,Davidson,CAMPBELL,-95.957973,7,Hunt,1890,33.14839,30,Geo. P.
0,Bellomy,CAMPBELL,-95.957973,1,Hunt,1891,33.14839,3,John J.
0,Lockhart,CAMPBELL,-95.957973,5,Hunt,1893,33.14839,12,Thad P.
0,Griswold,CAMPBELL,-95.957973,11,Hunt,1897,33.14839,17,Albert N.
0,Dunbar,CAMPBELL,-95.957973,7,Hunt,1899,33.14839,10,Wm. P.
0,Giles,CAMPBELL,-95.957973,7,Hunt,1901,33.14839,3,Wm. S.
0,Ridley,CAMPBELL,-95.957973,3,Hunt,1914,33.14839,16,Fred R.
0,Bridges,CAMPBELL,-95.957973,7,Hunt,1923,33.14839,17,Henry M.
0,Andrews,CAMPBELL,-95.957973,3,Hunt,1927,33.14839,18,Ida M.
0,Ridley,CAMPBELL,-95.957973,9,Hunt,1927,33.14839,30,Fred R.
1,Money,CASH,-96.1080288,12,Hunt,1895,32.9945631,3,John A.
0,Vansickle,CASH,-96.1080288,1,Hunt,1910,32.9945631,22,Henry W.
0,Stiles,CASH,-96.1080288,7,Hunt,1922,32.9945631,21,Jas. J.
1,Croft,CELESTE,-96.1946678,11,Hunt,1886,33.2941247,26,Ed. D.
0,Nelsen,CELESTE,-96.1946678,2,Hunt,1889,33.2941247,26,Wm. A.
0,Roach,CELESTE,-96.1946678,6,Hunt,1889,33.2941247,11,Ulysses G.
0,Atteberry,CELESTE,-96.1946678,7,Hunt,1893,33.2941247,12,John J.
0,Norris,CELESTE,-96.1946678,11,Hunt,1894,33.2941247,22,Francis B.
0,Roach,CELESTE,-96.1946678,3,Hunt,1898,33.2941247,10,Ulysses G.
0,Blackwell,CELESTE,-96.1946678,2,Hunt,1911,33.2941247,6,S. T.
0,Thompson,CELESTE,-96.1946678,2,Hunt,1914,33.2941247,11,Wm. E.
0,Jones,CELESTE,-96.1946678,3,Hunt,1920,33.2941247,12,Robt. L.
1,Massay,CLINTON,-96.2358112,7,Hunt,1888,33.1034501,28,Dennis N.
0,Baer,CLINTON,-96.2358112,1,Hunt,1906,33.1034501,27,Bruce W.
0,Stephenson,CLINTON,-96.2358112,4,Hunt,1915,33.1034501,27,Andrew D.
0,Cochran,CLINTON,-96.2358112,12,Hunt,1916,33.1034501,29,Jas. M.
0,Stephenson,CLINTON,-96.2358112,8,Hunt,1918,33.1034501,21,H. D.
0,Stephenson,CLINTON,-96.2358112,2,Hunt,1920,33.1034501,18,Andrew D.
0,Stephenson,CLINTON,-96.2358112,12,Hunt,1922,33.1034501,5,H. D.
0,Glasscock,CLINTON,-96.2358112,7,Hunt,1923,33.1034501,17,Jas. A.
-1,Jackson,COMMERCE,-95.8977901,12,Hunt,1880,33.2498285,27,Josiah H.
0,Dillingham,COMMERCE,-95.8977901,7,Hunt,1889,33.2498285,17,Henry C.
0,Walker,COMMERCE,-95.8977901,5,Hunt,1893,33.2498285,3,Louis T.
0,Rusk,COMMERCE,-95.8977901,3,Hunt,1898,33.2498285,31,Chas. W.
0,Harbert,COMMERCE,-95.8977901,7,Hunt,1902,33.2498285,14,Dallas
0,Debenport,COMMERCE,-95.8977901,12,Hunt,1914,33.2498285,19,Chas. J.
0,Young,COMMERCE,-95.8977901,2,Hunt,1924,33.2498285,15,David A.
1,McBride,CULBERSON,,5,Hunt,1879,,19,W. P.
0,Reeves,CULBERSON,,6,Hunt,1879,,16,C. S.
1,Hicks,DECORAH,,5,Hunt,1900,,31,Walter
1,Molen,DENT,,7,Hunt,1892,,27,Sallie E.
0,Molen,DENT,,8,Hunt,1892,,25,Sarah E.
0,Pierce,DENT,,11,Hunt,1896,,3,John C.
2,Stapleton,DENT,,8,Hunt,1898,,30,Wallace M.
0,Webb,DENT,,11,Hunt,1900,,27,Geo. L.
0,Pickle,DENT,,10,Hunt,1902,,24,Jas. M.
1,Allen,DIXON,-96.0269147,8,Hunt,1881,33.0692834,31,Dixson
0,Allen,DIXON,-96.0269147,11,Hunt,1887,33.0692834,8,Jas. B.
0,Phillips,DIXON,-96.0269147,1,Hunt,1901,33.0692834,15,Jas.
0,Allen,DIXON,-96.0269147,3,Hunt,1904,33.0692834,3,Jas. B.
0,Kelly,DIXON,-96.0269147,3,Hunt,1913,33.0692834,19,John E.
0,Mays,DIXON,-96.0269147,8,Hunt,1915,33.0692834,9,Sam N.
1,VanLandingham,DONELTON,-95.8732986,8,Hunt,1871,33.0253947,7,Wm. C.
0,Bellah,DONELTON,-95.8732986,2,Hunt,1903,33.0253947,11,Wm. C.
1,Combs,DULANEY,-96.2760901,12,Hunt,1898,33.2701133,16,Jas. T.
0,Marshall,DULANEY,-96.2760901,2,Hunt,1904,33.2701133,11,Sam
1,Kelly,FAIRLIE,-95.9583012,9,Hunt,1892,33.3134441,6,Jesse S.
0,Johnson,FAIRLIE,-95.9583012,7,Hunt,1897,33.3134441,28,Jackson
0,Kelly,FAIRLIE,-95.9583012,5,Hunt,1899,33.3134441,19,Clara S
0,Strawn,FAIRLIE,-95.9583012,10,Hunt,1899,33.3134441,21,J. C.
0,Grisham,FAIRLIE,-95.9583012,1,Hunt,1900,33.3134441,24,Ellis
0,Bailey,FAIRLIE,-95.9583012,6,Hunt,1900,33.3134441,28,Harry C.
0,Grisham,FAIRLIE,-95.9583012,1,Hunt,1900,33.3134441,24,Ellis
0,Sharp,FAIRLIE,-95.9583012,5,Hunt,1901,33.3134441,13,Miss Mary A.
0,Roderick,FAIRLIE,-95.9583012,6,Hunt,1904,33.3134441,22,John E.
0,Wilson,FAIRLIE,-95.9583012,1,Hunt,1906,33.3134441,4,Mrs. Dollie
0,McGee,FAIRLIE,-95.9583012,3,Hunt,1907,33.3134441,27,Geo. W.
0,Williams,FAIRLIE,-95.9583012,3,Hunt,1913,33.3134441,12,Isaac
0,Biggers,FAIRLIE,-95.9583012,11,Hunt,1913,33.3134441,1,Kellye A.
0,Fuller,FAIRLIE,-95.9583012,4,Hunt,1916,33.3134441,15,Robt. L.
1,Jones,FLOYD,-96.244978,3,Hunt,1887,33.148727,8,Rene F.
0,Jones,FLOYD,-96.244978,5,Hunt,1892,33.148727,31,Ed. A.
0,Weathers Sr.,FLOYD,-96.244978,11,Hunt,1896,33.148727,14,Hiram T.
0,Sanders,FLOYD,-96.244978,5,Hunt,1898,33.148727,26,R. B.
0,Morrow,FLOYD,-96.244978,6,Hunt,1898,33.148727,18,John U.
0,Graham,FLOYD,-96.244978,1,Hunt,1901,33.148727,17,Jas. D.
0,Moore,FLOYD,-96.244978,5,Hunt,1913,33.148727,28,Wylie C.
0,Creswell,FLOYD,-96.244978,10,Hunt,1918,33.148727,5,Adam I.
0,Mackie,FLOYD,-96.244978,12,Hunt,1919,33.148727,30,Harvey D.
0,Greenwade,FLOYD,-96.244978,6,Hunt,1929,33.148727,11,Nora M.
0,Greenwade,FLOYD,-96.244978,12,Hunt,1929,33.148727,11,Paul V.
1,Wells,FOX,,6,Hunt,1893,,9,Thos. W.
1,Bellah,GREEN'S POINT,,9,Hunt,1859,,6,Allen
0,Bellah,GREEN'S POINT,,3,Hunt,1862,,13,Allen
0,McKnight,GREENVILLE,-96.1171186,7,Hunt,1847,33.1246718,13,M.
0,Than,GREENVILLE,-96.1171186,7,Hunt,1848,33.1246718,5,Robt.
0,Gray,GREENVILLE,-96.1171186,9,Hunt,1850,33.1246718,2,John H.
0,Landon,GREENVILLE,-96.1171186,5,Hunt,1852,33.1246718,13,John
0,Stephens,GREENVILLE,-96.1171186,10,Hunt,1854,33.1246718,25,E. H.
0,Hart,GREENVILLE,-96.1171186,1,Hunt,1855,33.1246718,26,Martin D.
0,Reno,GREENVILLE,-96.1171186,6,Hunt,1855,33.1246718,30,Wm. C.
0,Thayer,GREENVILLE,-96.1171186,2,Hunt,1856,33.1246718,22,Wm. T.
0,Thayer,GREENVILLE,-96.1171186,7,Hunt,1861,33.1246718,12,Wm. T.
0,Thayer,GREENVILLE,-96.1171186,12,Hunt,1863,33.1246718,30,Mrs. J. E.
0,Thayer,GREENVILLE,-96.1171186,1,Hunt,1866,33.1246718,16,Mrs. Jane E.
0,Orr,GREENVILLE,-96.1171186,9,Hunt,1868,33.1246718,18,Wm. H.
0,Spencer,GREENVILLE,-96.1171186,4,Hunt,1873,33.1246718,9,Patrick H. W.
0,Spencer,GREENVILLE,-96.1171186,3,Hunt,1886,33.1246718,29,Patrick H. W.
0,Wagner,GREENVILLE,-96.1171186,2,Hunt,1890,33.1246718,28,Henry
0,Ardis,GREENVILLE,-96.1171186,4,Hunt,1894,33.1246718,11,Isaac
0,Gurley,GREENVILLE,-96.1171186,2,Hunt,1903,33.1246718,13,Jos. M.
0,Fields,GREENVILLE,-96.1171186,4,Hunt,1910,33.1246718,20,Burney W.
0,Dial,GREENVILLE,-96.1171186,4,Hunt,1914,33.1246718,27,Robt. C.
0,Duck,GREENVILLE,-96.1171186,4,Hunt,1922,33.1246718,30,Chas. A.
1,Wilson,HETTY,,7,Hunt,1901,,27,Baker D.
0,Bowden,HETTY,,3,Hunt,1906,,9,Marie
0,Redus,HICKORY CREEK,-96.1569196,4,Hunt,1890,33.3653882,17,Wm. A.
0,Gresham,HICKORY CREEK,-96.1569196,9,Hunt,1892,33.3653882,27,Andrew J.
0,Nixon,HICKORY CREEK,-96.1569196,8,Hunt,1895,33.3653882,6,Bettie C.
0,Campbell,HICKORY CREEK,-96.1569196,9,Hunt,1898,33.3653882,14,Paris K.
1,Kelly,HINCKLEY,-95.5474577,11,Hunt,1887,33.7381603,1,Jesse S.
1,Hills,HOLINESS,,9,Hunt,1901,,27,Henry M.
1,Hooker,HOOKER,,1,Hunt,1850,,24,Jas.
0,Hooker,HOOKER,,3,Hunt,1862,,13,Jas.
2,Bruce,HOOKER,,1,Hunt,1867,,17,Henry N.
1,Myres,HOOVER GIN,-1,12,Hunt,1891,-1,11,Wm. W.
0,Young,HOOVER GIN,-1,2,Hunt,1892,-1,23,Jas. M.
0,Crunk,HOOVER GIN,-1,5,Hunt,1893,-1,10,Wm. F.
0,Crawford,HOOVER GIN,-1,2,Hunt,1895,-1,1,Wm. S.
0,Crunk,HOOVER GIN,-1,1,Hunt,1896,-1,18,Wm. F.
0,Hurt,HOOVER GIN,-1,12,Hunt,1896,-1,14,Joel A.
0,Crunk,HOOVER GIN,-1,2,Hunt,1901,-1,13,Wm. F.
0,Hurt,HOOVER GIN,-1,12,Hunt,1896,-1,14,Joel A.
1,Jones,HOOVER'S GIN,-1,8,Hunt,1887,-1,3,Wm. N.
0,Hoover,HOOVER'S GIN,-1,6,Hunt,1888,-1,22,John T.
0,Clements,HOOVER'S GIN,-1,2,Hunt,1889,-1,5,John W.
0,Hood,HOOVER'S GIN,-1,2,Hunt,1891,-1,6,Jas. W.
1,Johnson,HUMBOLDT,,5,Hunt,1873,,5,Geo. W.
0,Greenhalgh,HUMBOLDT,,5,Hunt,1880,,5,Eliz. C.
0,Greenhalgh,HUMBOLDT,,6,Hunt,1880,,2,Sarah C.
1,McBride,HUMPHREY,,7,Hunt,1874,,6,Wm. P.
2,Cooper,HUMPHREY,,7,Hunt,1899,,19,Jas. W.
1,Hurst,HUNT,-99.336562,2,Hunt,1884,30.0678561,18,John L.
0,Daniel,HUNT,-99.336562,4,Hunt,1888,30.0678561,3,John H.
1,Wall,JACOBIA,-96.0544156,2,Hunt,1887,33.2201135,21,B. F.
0,Lane,JACOBIA,-96.0544156,2,Hunt,1888,33.2201135,9,Geo. T.
0,Bagley,JACOBIA,-96.0544156,7,Hunt,1889,33.2201135,31,John W.
0,Waddle,JACOBIA,-96.0544156,2,Hunt,1898,33.2201135,4,Homer A.
0,Kitchen,JACOBIA,-96.0544156,10,Hunt,1900,33.2201135,22,W. L.
0,Waddle,JACOBIA,-96.0544156,2,Hunt,1898,33.2201135,4,Homer A.
0,Kitchen,JACOBIA,-96.0544156,5,Hunt,1902,33.2201135,8,Willie L.
1,Lane,JARDIN,-95.9182998,7,Hunt,1881,33.3295547,25,Foster A.
0,Green,JARDIN,-95.9182998,2,Hunt,1892,33.3295547,13,Phiny M.
0,Harwell Jr.,JARDIN,-95.9182998,8,Hunt,1903,33.3295547,12,Jerry
1,Kelley,KELLOGG,-96.1510857,8,Hunt,1891,33.2092809,26,Wm. E.
0,Gorge,KELLOGG,-96.1510857,12,Hunt,1892,33.2092809,15,John
2,Griffin,KELLOGG,-96.1510857,4,Hunt,1894,33.2092809,16,Morgan N.
0,Edwards,KELLOGG,-96.1510857,12,Hunt,1895,33.2092809,12,Lewis H.
0,Arnold,KELLOGG,-96.1510857,12,Hunt,1900,33.2092809,19,Sidney L.
0,Maroney,KELLOGG,-96.1510857,2,Hunt,1902,33.2092809,11,Pleasant H.
0,Maroney,KELLOGG,-96.1510857,12,Hunt,1902,33.2092809,30,Wm. C.
1,Maynard,KINGSTON,-96.1766421,10,Hunt,1880,33.2528911,4,J. W.
0,Smith,KINGSTON,-96.1766421,7,Hunt,1881,33.2528911,18,Spencer R.
0,Scott,KINGSTON,-96.1766421,7,Hunt,1885,33.2528911,30,Wm. J.
0,Pate,KINGSTON,-96.1766421,8,Hunt,1889,33.2528911,10,Wm. W.
0,Ellis,KINGSTON,-96.1766421,7,Hunt,1893,33.2528911,25,Jesse W.
0,Maupin,KINGSTON,-96.1766421,3,Hunt,1894,33.2528911,24,John A.
0,Pate,KINGSTON,-96.1766421,6,Hunt,1897,33.2528911,19,Wm. W.
0,Moore,KINGSTON,-96.1766421,5,Hunt,1901,33.2528911,7,Jas.
0,Barr,KINGSTON,-96.1766421,10,Hunt,1901,33.2528911,11,Jas. W.
0,Parsons,KINGSTON,-96.1766421,9,Hunt,1904,33.2528911,22,Louis F.
0,Weaver,KINGSTON,-96.1766421,12,Hunt,1904,33.2528911,31,Wm. A.
0,Brougher,KINGSTON,-96.1766421,8,Hunt,1906,33.2528911,15,Daisy
0,Parmely,KINGSTON,-96.1766421,12,Hunt,1908,33.2528911,4,Jas. A.
0,Thomason,KINGSTON,-96.1766421,12,Hunt,1909,33.2528911,8,John R.
0,Ross,KINGSTON,-96.1766421,7,Hunt,1914,33.2528911,6,Wm. S.
1,Lane,LANE,-96.2624787,1,Hunt,1879,33.3020569,17,Robt. W.
0,Pierce,LANE,-96.2624787,4,Hunt,1891,33.3020569,16,John P.
1,Dyer,LESTER,,7,Hunt,1894,,24,Francis M.
0,Hancock,LESTER,,8,Hunt,1894,,29,Calvin L.
0,Dyer,LESTER,,4,Hunt,1895,,20,Francis M.
0,Hancock,LESTER,,7,Hunt,1895,,9,Mary M.
0,Dyer,LESTER,,1,Hunt,1898,,27,Francis M.
0,Hammond,LESTER,,8,Hunt,1899,,29,Geo. L.
0,Fry,LESTER,,12,Hunt,1900,,27,Plemon B.
0,Akers,LESTER,,8,Hunt,1903,,8,Letcher T.
1,Gregory,LILLY,,4,Hunt,1892,,11,Jas. R.
0,Johnston,LILLY,,10,Hunt,1897,,11,Jas. H.
1,Harris,LONE OAK,-95.941953,3,Hunt,1869,32.999132,17,Burgess C.
0,Rawley,LONE OAK,-95.941953,2,Hunt,1880,32.999132,11,Robt. P.
0,Bryan,LONE OAK,-95.941953,4,Hunt,1883,32.999132,4,Wm. C.
0,Chapman,LONE OAK,-95.941953,4,Hunt,1890,32.999132,29,Sallie W.
0,Buchanan,LONE OAK,-95.941953,4,Hunt,1891,32.999132,21,Lavinia M.
0,Crabb,LONE OAK,-95.941953,10,Hunt,1893,32.999132,19,Barney
0,Johnson,LONE OAK,-95.941953,6,Hunt,1898,32.999132,25,Geo. L.
0,Barnett,LONE OAK,-95.941953,12,Hunt,1912,32.999132,26,Guirthie R.
0,Van Landingham,LONE OAK,-95.941953,5,Hunt,1913,32.999132,20,T. E.
0,Hopkins,LONE OAK,-95.941953,2,Hunt,1922,32.999132,20,Maggie R.
0,Green,MERIT,-96.288727,7,Hunt,1897,33.217337,28,Marquis D. L.
0,Surber,MERIT,-96.288727,4,Hunt,1900,33.217337,2,Andrew J.
0,Ferguson,MERIT,-96.288727,10,Hunt,1914,33.217337,29,Wm. J.
1,McCallon,MERITT,-96.288727,3,Hunt,1884,33.217337,10,Newton H.
-1,Cg'd to MERIT,MERITT,-96.288727,6,Hunt,1885,33.217337,15,Collin County
1,Rhea,MIDDLE CADDO,,11,Hunt,1873,,25,John C.
1,Smith,MINA,,5,Hunt,1899,,20,Newton J.
0,Girdner,MINA,,12,Hunt,1901,,2,Chas. E.
1,Spears,MOHEGAN,,11,Hunt,1899,,24,Ida V.
0,Allison,MOHEGAN,,2,Hunt,1902,,6,Mary H.
0,Ward,MOHEGAN,,6,Hunt,1902,,26,Arsenia
0,Spears,MOHEGAN,,9,Hunt,1902,,2,Ida P.
1,Davenport,NEOLA,,7,Hunt,1890,,21,Jas. W.
1,Moore,NEYLAND,,6,Hunt,1892,,13,John D.
0,Wilson,NEYLAND,,10,Hunt,1901,,10,Claude
0,McDonald,NEYLAND,,11,Hunt,1902,,1,Newton F.
0,Hulen,NEYLAND,,4,Hunt,1906,,17,Thos. A.
2,Ardis,NEYLAND,,11,Hunt,1906,,6,Horace
0,Ardis,NEYLAND,,10,Hunt,1909,,20,Rush
0,Greenhalgh,NEYLAND,,1,Hunt,1919,,16,Faber D.
1,Brown,NEYLANDVILLE,-96.0033026,3,Hunt,1888,33.1995582,8,Benj. F.
0,Lowe,NEYLANDVILLE,-96.0033026,2,Hunt,1902,33.1995582,21,Alex.
0,Burres,NEYLANDVILLE,-96.0033026,2,Hunt,1906,33.1995582,27,Wm.
2,Fowler,NEYLANDVILLE,-96.0033026,8,Hunt,1912,33.1995582,29,Benj. F.
0,Williams,NEYLANDVILLE,-96.0033026,1,Hunt,1914,33.1995582,19,Jos. A.
3,Owens,NEYLANDVILLE,-96.0033026,12,Hunt,1917,33.1995582,17,Daisy C.
0,Williams,NEYLANDVILLE,-96.0033026,1,Hunt,1919,33.1995582,9,Roxie A.
1,Jones,OLIVEREA [2],-1,10,Hunt,1882,-1,24,Rene F.
1,Payne,PAYNE'S STORE,-1,8,Hunt,1874,-1,3,J. H.
2,Payne,PAYNE'S STORE,-1,4,Hunt,1878,-1,17,John H.
0,Boag,PAYNE'S STORE,-1,2,Hunt,1879,-1,24,John G.
0,Edwards,PAYNE'S STORE,-1,1,Hunt,1883,-1,30,Charley A.
0,Boag,PAYNE'S STORE,-1,1,Hunt,1884,-1,22,John G.
0,Cooke,PAYNE'S STORE,-1,2,Hunt,1886,-1,12,John H.
-50,Cooke,PAYNES STORE,,11,Hunt,1892,,16,John H.
-1,Hills,PENIEL,-96.1269182,3,Hunt,1902,33.1628929,17,Henry M.
0,Gray,PENIEL,-96.1269182,4,Hunt,1912,33.1628929,13,John E.
0,Russell,PENIEL,-96.1269182,6,Hunt,1920,33.1628929,28,Ethel M.
0,Williamson,PENIEL,-96.1269182,2,Hunt,1921,33.1628929,12,Joe. E.
0,Brown,PENIEL,-96.1269182,1,Hunt,1923,33.1628929,9,W. Lee
0,Brown,PENIEL,-96.1269182,8,Hunt,1923,33.1628929,2,Wm. L.
0,Carter,PENIEL,-96.1269182,1,Hunt,1928,33.1628929,23,Wilburn L.
1,Wynne,PRAIRIE HILL,-96.790468,7,Hunt,1877,31.655127,12,Clements
0,England,PRAIRIE HILL,-96.790468,3,Hunt,1881,31.655127,30,Avan. R.
-2,Cooke,QUINLAN,-96.128188,10,Hunt,1894,32.914424,15,John H.
0,McLemore,QUINLAN,-96.128188,3,Hunt,1896,32.914424,26,Felix
0,Davies,QUINLAN,-96.128188,4,Hunt,1896,32.914424,11,Robt. F.
0,Odom,QUINLAN,-96.128188,1,Hunt,1898,32.914424,6,W. B.
0,Green,QUINLAN,-96.128188,3,Hunt,1898,32.914424,18,Wm. R.
0,Cooper,QUINLAN,-96.128188,6,Hunt,1913,32.914424,24,Horace B.
0,Blount,QUINLAN,-96.128188,7,Hunt,1923,32.914424,30,Jasper W.
1,Harrison,RANEY,,12,Hunt,1889,,2,Wm. R.
0,Pearson,RANEY,,8,Hunt,1898,,9,Jos. A.
1,Abbott,RICH,,6,Hunt,1884,,11,Wm. S.
1,Peeler,ROBERTS,,5,Hunt,1884,,7,Reuben M.
0,Waldron,ROBERTS,,12,Hunt,1884,,10,Evest J.
0,Sadler,ROBERTS,,7,Hunt,1888,,3,Thos. C.
0,Latham,ROBERTS,,9,Hunt,1890,,12,Sarah V.
0,Hardin,ROBERTS,,2,Hunt,1894,,12,Geo. W.
0,Latham,ROBERTS,,2,Hunt,1895,,1,Sarah V.
0,Phillips,ROBERTS,,10,Hunt,1899,,5,Sarah A.
1,Lewis,SABINE LAKE,,4,Hunt,1859,,29,Wm.
2,Lewis,SABINE LAKE,,6,Hunt,1860,,16,Wm.
1,SoRelle,SHILOH,-96.45359,10,Hunt,1853,31.611836,1,Willie J.
0,SoRelle,SHILOH,-96.45359,1,Hunt,1862,31.611836,17,W. J.
2,Stinson,SHILOH,-96.45359,7,Hunt,1869,31.611836,15,David
0,Downing,SHILOH,-96.45359,4,Hunt,1873,31.611836,29,W. T.
1,Sikes,SIKES,,9,Hunt,1897,,16,Jonas C.
0,Goad,SIKES,,3,Hunt,1898,,16,Wm. T.
0,Smith,SIKES,,2,Hunt,1899,,24,Isaac W.
0,Smith,SIKES,,10,Hunt,1899,,21,Waler Z. G.
0,Smith,SIKES,,2,Hunt,1900,,2,Levi W.
0,Redding,SIKES,,1,Hunt,1901,,28,Jas. T.
1,Earle,SODOM,,6,Hunt,1894,,5,E. John
1,Keith,SOUTH SULPHUR,-96.0099695,10,Hunt,1857,33.2651123,2,Elisha B.
0,Cornelius,SOUTH SULPHUR,-96.0099695,6,Hunt,1858,33.2651123,11,Henry
0,Pennington,SOUTH SULPHUR,-96.0099695,10,Hunt,1859,33.2651123,5,Wm.
2,Caldwell,SOUTH SULPHUR,-96.0099695,9,Hunt,1860,33.2651123,28,Wm. L.
0,Caldwell,SOUTH SULPHUR,-96.0099695,8,Hunt,1861,33.2651123,5,Wm. L.
0,Watson,SOUTH SULPHUR,-96.0099695,3,Hunt,1865,33.2651123,18,Miss A. A. Watson
3,Floyd,SOUTH SULPHUR,-96.0099695,7,Hunt,1875,33.2651123,8,Geo. W.
0,Wood,SOUTH SULPHUR,-96.0099695,12,Hunt,1876,33.2651123,26,Hiram M.
0,Wood Sr.,SOUTH SULPHUR,-96.0099695,12,Hunt,1887,33.2651123,28,John W.
0,Wood,SOUTH SULPHUR,-96.0099695,8,Hunt,1889,33.2651123,23,Hiram H.
0,Austin,SOUTH SULPHUR,-96.0099695,3,Hunt,1901,33.2651123,22,Wm. A.
0,Willingham,SOUTH SULPHUR,-96.0099695,6,Hunt,1901,33.2651123,6,Jos. F.
0,Howell,SOUTH SULPHUR,-96.0099695,11,Hunt,1902,33.2651123,6,Isaac J.
0,Woods,SOUTH SULPHUR,-96.0099695,1,Hunt,1903,33.2651123,8,Hiram F.
1,Jenkins,SPENCER,,4,Hunt,1893,,15,Geo. W.
1,Carr,STINSON,,1,Hunt,1886,,21,Madison H.
1,Harper,THETA,,5,Hunt,1899,,27,Oliver M.
1,Herndon,TIDWELL,-96.1013617,12,Hunt,1892,33.2095584,8,Geo. W.
0,Herndon,TIDWELL,-96.1013617,11,Hunt,1895,33.2095584,30,Ella D.
0,Ritchey,TIDWELL,-96.1013617,9,Hunt,1898,33.2095584,27,Jas. S.
0,Herndon,TIDWELL,-96.1013617,6,Hunt,1899,33.2095584,23,Oscar D.
2,Herndon,TIDWELL,-96.1013617,2,Hunt,1907,33.2095584,4,Oscar D.
1,Pinney,TIDWELL CREEK,-96.1210846,8,Hunt,1857,33.1867812,28,Henry
